date,lot_type_0,lots_total_0,lots_available_0,lot_type_1,lots_total_1,lots_available_1,lot_type_2,lots_total_2,lots_available_2
2019-03-26T13:00:56,C,139,97,Y,155,0,H,0,0
2019-03-26T13:10:54,C,139,96,Y,155,0,H,0,0
2019-03-26T13:20:54,C,139,96,Y,155,0,H,0,0
2019-03-26T13:28:53,C,139,95,Y,155,0,H,0,0
2019-03-26T13:38:49,C,139,97,Y,155,0,H,0,0
2019-03-26T13:48:48,C,139,92,Y,155,0,H,0,0
2019-03-26T14:00:54,C,139,98,Y,155,0,H,0,0
2019-03-26T14:08:55,C,139,98,Y,155,0,H,0,0
2019-03-26T14:18:50,C,139,99,Y,155,0,H,0,0
2019-03-26T14:28:56,C,139,101,Y,155,0,H,0,0
2019-03-26T14:38:51,C,139,101,Y,155,0,H,0,0
2019-03-26T14:50:50,C,139,102,Y,155,0,H,0,0
2019-03-26T15:00:50,C,139,97,Y,155,0,H,0,0
2019-03-26T15:10:51,C,139,100,Y,155,0,H,0,0
2019-03-26T15:20:51,C,139,98,Y,155,0,H,0,0
2019-03-26T15:30:51,C,139,97,Y,155,0,H,0,0
2019-03-26T15:38:50,C,139,98,Y,155,0,H,0,0
2019-03-26T15:50:51,C,139,99,Y,155,0,H,0,0
2019-03-26T16:00:51,C,139,97,Y,155,0,H,0,0
2019-03-26T16:10:50,C,139,97,Y,155,0,H,0,0
2019-03-26T16:20:50,C,139,94,Y,155,0,H,0,0
2019-03-26T16:30:53,C,139,93,Y,155,0,H,0,0
2019-03-26T16:40:50,C,139,87,Y,155,0,H,0,0
2019-03-26T16:50:48,C,139,90,Y,155,0,H,0,0
2019-03-26T17:00:49,C,139,89,Y,155,0,H,0,0
2019-03-26T17:10:54,C,139,91,Y,155,0,H,0,0
2019-03-26T17:20:48,C,139,92,Y,155,0,H,0,0
2019-03-26T17:30:56,C,139,92,Y,155,0,H,0,0
2019-03-26T17:40:50,C,139,90,Y,155,0,H,0,0
2019-03-26T17:50:53,C,139,85,Y,155,0,H,0,0
2019-03-26T18:12:51,C,139,76,Y,155,0,H,0,0
2019-03-26T18:30:49,C,139,78,Y,155,0,H,0,0
2019-03-26T18:42:57,C,139,77,Y,155,0,H,0,0
2019-03-26T18:50:53,C,139,68,Y,155,0,H,0,0
2019-03-26T19:00:51,C,139,63,Y,155,0,H,0,0
2019-03-26T19:12:51,C,139,65,Y,155,0,H,0,0
2019-03-26T19:22:51,C,139,64,Y,155,0,H,0,0
2019-03-26T19:32:53,C,139,63,Y,155,0,H,0,0
2019-03-26T19:40:54,C,139,60,Y,155,0,H,0,0
2019-03-26T19:52:54,C,139,59,Y,155,0,H,0,0
2019-03-26T20:02:54,C,139,57,Y,155,0,H,0,0
2019-03-26T20:12:51,C,139,56,Y,155,0,H,0,0
2019-03-26T20:22:53,C,139,51,Y,155,0,H,0,0
2019-03-26T20:32:51,C,139,57,Y,155,0,H,0,0
2019-03-26T20:42:54,C,139,52,Y,155,0,H,0,0
2019-03-26T20:52:49,C,139,51,Y,155,0,H,0,0
2019-03-26T21:02:55,C,139,45,Y,155,0,H,0,0
2019-03-26T21:12:52,C,139,44,Y,155,0,H,0,0
2019-03-26T21:20:50,C,139,44,Y,155,0,H,0,0
2019-03-26T21:32:52,C,139,47,Y,155,0,H,0,0
2019-03-26T21:42:53,C,139,45,Y,155,0,H,0,0
2019-03-26T21:52:48,C,139,44,Y,155,0,H,0,0
2019-03-26T22:02:51,C,139,43,Y,155,0,H,0,0
2019-03-26T22:12:55,C,139,42,Y,155,0,H,0,0
2019-03-26T22:22:58,C,139,40,Y,155,0,H,0,0
2019-03-26T22:32:57,C,139,38,Y,155,0,H,0,0
2019-03-26T22:42:54,C,139,38,Y,155,0,H,0,0
2019-03-26T22:52:54,C,139,37,Y,155,0,H,0,0
2019-03-26T23:02:50,C,139,39,Y,155,0,H,0,0
2019-03-26T23:14:51,C,139,36,Y,155,0,H,0,0
2019-03-26T23:22:51,C,139,37,Y,155,0,H,0,0
2019-03-26T23:32:52,C,139,35,Y,155,0,H,0,0
2019-03-26T23:44:52,C,139,32,Y,155,0,H,0,0
2019-03-26T23:52:51,C,139,32,Y,155,0,H,0,0
2019-03-27T00:02:52,C,139,31,Y,155,0,H,0,0
2019-03-27T00:13:00,C,139,30,Y,155,0,H,0,0
2019-03-27T00:20:57,C,139,30,Y,155,0,H,0,0
2019-03-27T00:28:54,C,139,30,Y,155,0,H,0,0
2019-03-27T00:43:01,C,139,29,Y,155,0,H,0,0
2019-03-27T00:54:52,C,139,29,Y,155,0,H,0,0
2019-03-27T01:03:19,C,139,30,Y,155,0,H,0,0
2019-03-27T01:13:32,C,139,28,Y,155,0,H,0,0
2019-03-27T01:24:33,C,139,26,Y,155,0,H,0,0
2019-03-27T01:33:44,C,139,27,Y,155,0,H,0,0
2019-03-27T01:44:47,C,139,27,Y,155,0,H,0,0
2019-03-27T01:51:40,C,139,28,Y,155,0,H,0,0
2019-03-27T02:00:58,C,139,28,Y,155,0,H,0,0
2019-03-27T02:13:19,C,139,29,Y,155,0,H,0,0
2019-03-27T02:21:40,C,139,28,Y,155,0,H,0,0
2019-03-27T02:32:42,C,139,28,Y,155,0,H,0,0
2019-03-27T02:43:18,C,139,28,Y,155,0,H,0,0
2019-03-27T02:55:21,C,139,27,Y,155,0,H,0,0
2019-03-27T03:14:19,C,139,27,Y,155,0,H,0,0
2019-03-27T03:24:52,C,139,26,Y,155,0,H,0,0
2019-03-27T03:32:53,C,139,27,Y,155,0,H,0,0
2019-03-27T03:44:54,C,139,27,Y,155,0,H,0,0
2019-03-27T03:54:56,C,139,29,Y,155,0,H,0,0
2019-03-27T04:05:01,C,139,29,Y,155,0,H,0,0
2019-03-27T04:14:50,C,139,28,Y,155,0,H,0,0
2019-03-27T04:22:53,C,139,30,Y,155,0,H,0,0
2019-03-27T04:34:54,C,139,27,Y,155,0,H,0,0
2019-03-27T04:44:55,C,139,29,Y,155,0,H,0,0
2019-03-27T04:54:57,C,139,28,Y,155,0,H,0,0
2019-03-27T05:04:55,C,139,28,Y,155,0,H,0,0
2019-03-27T05:14:55,C,139,29,Y,155,0,H,0,0
2019-03-27T05:24:55,C,139,32,Y,155,0,H,0,0
2019-03-27T05:34:53,C,139,32,Y,155,0,H,0,0
2019-03-27T05:44:55,C,139,34,Y,155,0,H,0,0
2019-03-27T05:54:57,C,139,34,Y,155,0,H,0,0
2019-03-27T06:04:52,C,139,33,Y,155,0,H,0,0
2019-03-27T06:14:56,C,139,33,Y,155,0,H,0,0
2019-03-27T06:24:54,C,139,33,Y,155,0,H,0,0
2019-03-27T06:34:58,C,139,37,Y,155,0,H,0,0
2019-03-27T06:45:00,C,139,38,Y,155,0,H,0,0
2019-03-27T06:54:49,C,139,35,Y,155,0,H,0,0
2019-03-27T07:05:05,C,139,47,Y,155,0,H,0,0
2019-03-27T07:14:55,C,139,52,Y,155,0,H,0,0
2019-03-27T07:25:01,C,139,57,Y,155,0,H,0,0
2019-03-27T07:34:49,C,139,60,Y,155,0,H,0,0
2019-03-27T07:44:53,C,139,63,Y,155,0,H,0,0
2019-03-27T07:54:51,C,139,67,Y,155,0,H,0,0
2019-03-27T08:06:51,C,139,74,Y,155,0,H,0,0
2019-03-27T08:14:49,C,139,78,Y,155,0,H,0,0
2019-03-27T08:24:47,C,139,78,Y,155,0,H,0,0
2019-03-27T08:36:53,C,139,81,Y,155,0,H,0,0
2019-03-27T08:44:49,C,139,83,Y,155,0,H,0,0
2019-03-27T08:54:52,C,139,88,Y,155,0,H,0,0
2019-03-27T09:06:57,C,139,95,Y,155,0,H,0,0
2019-03-27T09:14:50,C,139,92,Y,155,0,H,0,0
2019-03-27T09:24:52,C,139,91,Y,155,0,H,0,0
2019-03-27T09:36:51,C,139,93,Y,155,0,H,0,0
2019-03-27T09:44:55,C,139,90,Y,155,0,H,0,0
2019-03-27T09:54:51,C,139,96,Y,155,0,H,0,0
2019-03-27T10:04:49,C,139,97,Y,155,0,H,0,0
2019-03-27T10:16:50,C,139,97,Y,155,0,H,0,0
2019-03-27T10:26:51,C,139,98,Y,155,0,H,0,0
2019-03-27T10:34:51,C,139,94,Y,155,0,H,0,0
2019-03-27T10:46:52,C,139,99,Y,155,0,H,0,0
2019-03-27T10:56:49,C,139,98,Y,155,0,H,0,0
2019-03-27T11:06:49,C,139,95,Y,155,0,H,0,0
2019-03-27T11:14:49,C,139,99,Y,155,0,H,0,0
2019-03-27T11:24:49,C,139,99,Y,155,0,H,0,0
2019-03-27T11:34:50,C,139,98,Y,155,0,H,0,0
2019-03-27T11:46:48,C,139,97,Y,155,0,H,0,0
2019-03-27T11:56:48,C,139,95,Y,155,0,H,0,0
2019-03-27T12:04:48,C,139,96,Y,155,0,H,0,0
2019-03-27T12:16:50,C,139,99,Y,155,0,H,0,0
2019-03-27T12:26:49,C,139,98,Y,155,0,H,0,0
2019-03-27T12:36:49,C,139,98,Y,155,0,H,0,0
2019-03-27T12:46:48,C,139,95,Y,155,0,H,0,0
2019-03-27T12:56:51,C,139,99,Y,155,0,H,0,0
2019-03-27T13:06:49,C,139,99,Y,155,0,H,0,0
2019-03-27T13:14:49,C,139,99,Y,155,0,H,0,0
2019-03-27T13:26:50,C,139,100,Y,155,0,H,0,0
2019-03-27T13:36:51,C,139,98,Y,155,0,H,0,0
2019-03-27T13:46:51,C,139,98,Y,155,0,H,0,0
2019-03-27T13:56:49,C,139,98,Y,155,0,H,0,0
2019-03-27T14:06:49,C,139,95,Y,155,0,H,0,0
2019-03-27T14:14:49,C,139,95,Y,155,0,H,0,0
2019-03-27T14:26:52,C,139,93,Y,155,0,H,0,0
2019-03-27T14:36:52,C,139,92,Y,155,0,H,0,0
2019-03-27T14:46:50,C,139,96,Y,155,0,H,0,0
2019-03-27T14:56:49,C,139,93,Y,155,0,H,0,0
2019-03-27T15:06:48,C,139,91,Y,155,0,H,0,0
2019-03-27T15:16:48,C,139,89,Y,155,0,H,0,0
2019-03-27T15:24:50,C,139,90,Y,155,0,H,0,0
2019-03-27T15:36:50,C,139,88,Y,155,0,H,0,0
2019-03-27T15:46:54,C,139,88,Y,155,0,H,0,0
2019-03-27T15:56:48,C,139,84,Y,155,0,H,0,0
2019-03-27T16:06:49,C,139,84,Y,155,0,H,0,0
2019-03-27T16:16:48,C,139,77,Y,155,0,H,0,0
2019-03-27T16:26:51,C,139,84,Y,155,0,H,0,0
2019-03-27T16:36:49,C,139,90,Y,155,0,H,0,0
2019-03-27T16:46:56,C,139,86,Y,155,0,H,0,0
2019-03-27T16:58:49,C,139,89,Y,155,0,H,0,0
2019-03-27T17:08:52,C,139,85,Y,155,0,H,0,0
2019-03-27T17:18:52,C,139,77,Y,155,0,H,0,0
2019-03-27T17:26:50,C,139,88,Y,155,0,H,0,0
2019-03-27T17:36:50,C,139,89,Y,155,0,H,0,0
2019-03-27T17:46:51,C,139,93,Y,155,0,H,0,0
2019-03-27T17:56:52,C,139,87,Y,155,0,H,0,0
2019-03-27T18:06:52,C,139,84,Y,155,0,H,0,0
2019-03-27T18:16:51,C,139,82,Y,155,0,H,0,0
2019-03-27T18:26:49,C,139,80,Y,155,0,H,0,0
2019-03-27T18:36:54,C,139,74,Y,155,0,H,0,0
2019-03-27T18:48:58,C,139,73,Y,155,0,H,0,0
2019-03-27T18:58:48,C,139,70,Y,155,0,H,0,0
2019-03-27T19:06:52,C,139,76,Y,155,0,H,0,0
2019-03-27T19:18:52,C,139,72,Y,155,0,H,0,0
2019-03-27T19:28:49,C,139,70,Y,155,0,H,0,0
2019-03-27T19:36:50,C,139,65,Y,155,0,H,0,0
2019-03-27T19:46:52,C,139,65,Y,155,0,H,0,0
2019-03-27T19:58:50,C,139,71,Y,155,0,H,0,0
2019-03-27T20:08:56,C,139,68,Y,155,0,H,0,0
2019-03-27T20:18:52,C,139,68,Y,155,0,H,0,0
2019-03-27T20:28:55,C,139,69,Y,155,0,H,0,0
2019-03-27T20:38:52,C,139,62,Y,155,0,H,0,0
2019-03-27T20:46:59,C,139,64,Y,155,0,H,0,0
2019-03-27T20:58:58,C,139,61,Y,155,0,H,0,0
2019-03-27T21:08:50,C,139,58,Y,155,0,H,0,0
2019-03-27T21:16:51,C,139,56,Y,155,0,H,0,0
2019-03-27T21:28:51,C,139,54,Y,155,0,H,0,0
2019-03-27T21:38:51,C,139,47,Y,155,0,H,0,0
2019-03-27T21:46:52,C,139,42,Y,155,0,H,0,0
2019-03-27T21:58:52,C,139,45,Y,155,0,H,0,0
2019-03-27T22:06:53,C,139,44,Y,155,0,H,0,0
2019-03-27T22:18:55,C,139,42,Y,155,0,H,0,0
2019-03-27T22:28:55,C,139,38,Y,155,0,H,0,0
2019-03-27T22:38:52,C,139,38,Y,155,0,H,0,0
2019-03-27T22:48:55,C,139,42,Y,155,0,H,0,0
2019-03-27T22:58:53,C,139,38,Y,155,0,H,0,0
2019-03-27T23:08:54,C,139,38,Y,155,0,H,0,0
2019-03-27T23:18:57,C,139,34,Y,155,0,H,0,0
2019-03-27T23:26:55,C,139,36,Y,155,0,H,0,0
2019-03-27T23:39:00,C,139,36,Y,155,0,H,0,0
2019-03-27T23:48:51,C,139,35,Y,155,0,H,0,0
2019-03-27T23:58:52,C,139,36,Y,155,0,H,0,0
2019-03-28T00:08:55,C,139,34,Y,155,0,H,0,0
2019-03-28T00:18:52,C,139,34,Y,155,0,H,0,0
2019-03-28T00:28:53,C,139,33,Y,155,0,H,0,0
2019-03-28T00:38:55,C,139,32,Y,155,0,H,0,0
2019-03-28T00:49:01,C,139,31,Y,155,0,H,0,0
2019-03-28T00:56:53,C,139,31,Y,155,0,H,0,0
2019-03-28T01:06:59,C,139,31,Y,155,0,H,0,0
