2019-03-26T12:59:14,C,25,3,Y,1000,274,H,0,0
2019-03-26T13:09:26,C,25,3,Y,1000,273,H,0,0
2019-03-26T13:19:47,C,25,7,Y,1000,273,H,0,0
2019-03-26T13:29:34,C,25,7,Y,1000,273,H,0,0
2019-03-26T13:39:21,C,25,8,Y,1000,273,H,0,0
2019-03-26T13:49:23,C,25,16,Y,1000,272,H,0,0
2019-03-26T14:01:12,C,25,18,Y,1000,273,H,0,0
2019-03-26T14:09:45,C,25,18,Y,1000,274,H,0,0
2019-03-26T14:19:37,C,25,18,Y,1000,274,H,0,0
2019-03-26T14:29:41,C,25,19,Y,1000,274,H,0,0
2019-03-26T14:39:38,C,25,18,Y,1000,274,H,0,0
2019-03-26T14:49:43,C,25,16,Y,1000,273,H,0,0
2019-03-26T14:59:12,C,25,16,Y,1000,273,H,0,0
2019-03-26T15:11:14,C,25,17,Y,1000,273,H,0,0
2019-03-26T15:19:12,C,25,15,Y,1000,273,H,0,0
2019-03-26T15:31:04,C,25,16,Y,1000,273,H,0,0
2019-03-26T15:39:13,C,25,16,Y,1000,273,H,0,0
2019-03-26T15:51:18,C,25,16,Y,1000,273,H,0,0
2019-03-26T15:59:22,C,25,15,Y,1000,273,H,0,0
2019-03-26T16:09:33,C,25,18,Y,1000,273,H,0,0
2019-03-26T16:21:28,C,25,18,Y,1000,273,H,0,0
2019-03-26T16:31:36,C,25,17,Y,1000,273,H,0,0
2019-03-26T16:41:34,C,25,18,Y,1000,273,H,0,0
2019-03-26T16:51:36,C,25,17,Y,1000,273,H,0,0
2019-03-26T17:01:34,C,25,17,Y,1000,273,H,0,0
2019-03-26T17:11:32,C,25,18,Y,1000,273,H,0,0
2019-03-26T17:19:30,C,25,18,Y,1000,273,H,0,0
2019-03-26T17:31:50,C,25,18,Y,1000,273,H,0,0
2019-03-26T17:41:00,C,25,18,Y,1000,272,H,0,0
2019-03-26T17:48:59,C,25,18,Y,1000,272,H,0,0
2019-03-26T18:10:58,C,25,17,Y,1000,271,H,0,0
2019-03-26T18:31:39,C,25,18,Y,1000,271,H,0,0
2019-03-26T18:40:58,C,25,18,Y,1000,271,H,0,0
2019-03-26T18:51:41,C,25,17,Y,1000,271,H,0,0
2019-03-26T19:01:32,C,25,18,Y,1000,271,H,0,0
2019-03-26T19:13:00,C,25,17,Y,1000,271,H,0,0
2019-03-26T19:21:14,C,25,15,Y,1000,271,H,0,0
2019-03-26T19:33:43,C,25,14,Y,1000,271,H,0,0
2019-03-26T19:41:33,C,25,12,Y,1000,271,H,0,0
2019-03-26T19:51:33,C,25,11,Y,1000,270,H,0,0
2019-03-26T20:01:35,C,25,9,Y,1000,271,H,0,0
2019-03-26T20:12:59,C,25,9,Y,1000,271,H,0,0
2019-03-26T20:21:30,C,25,7,Y,1000,271,H,0,0
2019-03-26T20:33:48,C,25,8,Y,1000,271,H,0,0
2019-03-26T20:43:00,C,25,8,Y,1000,271,H,0,0
2019-03-26T20:53:34,C,25,9,Y,1000,271,H,0,0
2019-03-26T21:03:13,C,25,9,Y,1000,271,H,0,0
2019-03-26T21:13:33,C,25,9,Y,1000,271,H,0,0
2019-03-26T21:21:32,C,25,10,Y,1000,271,H,0,0
2019-03-26T21:33:36,C,25,10,Y,1000,271,H,0,0
2019-03-26T21:41:36,C,25,10,Y,1000,271,H,0,0
2019-03-26T21:53:00,C,25,9,Y,1000,271,H,0,0
2019-03-26T22:01:36,C,25,10,Y,1000,271,H,0,0
2019-03-26T22:11:41,C,25,9,Y,1000,271,H,0,0
2019-03-26T22:21:33,C,25,9,Y,1000,271,H,0,0
2019-03-26T22:33:46,C,25,9,Y,1000,271,H,0,0
2019-03-26T22:43:31,C,25,9,Y,1000,271,H,0,0
2019-03-26T22:51:42,C,25,9,Y,1000,271,H,0,0
2019-03-26T23:03:34,C,25,9,Y,1000,272,H,0,0
2019-03-26T23:13:34,C,25,8,Y,1000,272,H,0,0
2019-03-26T23:23:41,C,25,8,Y,1000,272,H,0,0
2019-03-26T23:33:33,C,25,8,Y,1000,272,H,0,0
2019-03-26T23:43:34,C,25,8,Y,1000,272,H,0,0
2019-03-26T23:53:38,C,25,8,Y,1000,272,H,0,0
2019-03-27T00:03:27,C,25,8,Y,1000,272,H,0,0
2019-03-27T00:13:33,C,25,8,Y,1000,272,H,0,0
2019-03-27T00:21:12,C,25,7,Y,1000,272,H,0,0
2019-03-27T00:29:13,C,25,7,Y,1000,272,H,0,0
2019-03-27T00:43:14,C,25,7,Y,1000,272,H,0,0
2019-03-27T00:53:21,C,25,6,Y,1000,272,H,0,0
2019-03-27T01:00:26,C,25,6,Y,1000,272,H,0,0
2019-03-27T01:14:57,C,25,4,Y,1000,272,H,0,0
2019-03-27T01:22:10,C,25,4,Y,1000,272,H,0,0
2019-03-27T01:32:58,C,25,4,Y,1000,272,H,0,0
2019-03-27T01:45:00,C,25,4,Y,1000,272,H,0,0
2019-03-27T01:54:05,C,25,4,Y,1000,272,H,0,0
2019-03-27T02:02:53,C,25,3,Y,1000,272,H,0,0
2019-03-27T02:12:07,C,25,3,Y,1000,272,H,0,0
2019-03-27T02:22:56,C,25,3,Y,1000,272,H,0,0
2019-03-27T02:33:15,C,25,3,Y,1000,272,H,0,0
2019-03-27T02:42:57,C,25,3,Y,1000,272,H,0,0
2019-03-27T02:55:46,C,25,2,Y,1000,272,H,0,0
2019-03-27T03:12:55,C,25,2,Y,1000,272,H,0,0
2019-03-27T03:24:53,C,25,2,Y,1000,272,H,0,0
2019-03-27T03:34:20,C,25,2,Y,1000,272,H,0,0
2019-03-27T03:42:58,C,25,2,Y,1000,272,H,0,0
2019-03-27T03:54:57,C,25,2,Y,1000,272,H,0,0
2019-03-27T04:05:15,C,25,2,Y,1000,272,H,0,0
2019-03-27T04:14:55,C,25,2,Y,1000,272,H,0,0
2019-03-27T04:23:24,C,25,2,Y,1000,272,H,0,0
2019-03-27T04:34:54,C,25,2,Y,1000,272,H,0,0
2019-03-27T04:42:43,C,25,2,Y,1000,272,H,0,0
2019-03-27T04:54:56,C,25,2,Y,1000,272,H,0,0
2019-03-27T05:04:58,C,25,2,Y,1000,272,H,0,0
2019-03-27T05:14:55,C,25,2,Y,1000,272,H,0,0
2019-03-27T05:22:10,C,25,2,Y,1000,272,H,0,0
2019-03-27T05:32:56,C,25,2,Y,1000,273,H,0,0
2019-03-27T05:44:19,C,25,2,Y,1000,273,H,0,0
2019-03-27T05:54:13,C,25,3,Y,1000,273,H,0,0
2019-03-27T06:04:42,C,25,3,Y,1000,273,H,0,0
2019-03-27T06:14:58,C,25,5,Y,1000,273,H,0,0
2019-03-27T06:24:56,C,25,6,Y,1000,273,H,0,0
2019-03-27T06:34:43,C,25,5,Y,1000,273,H,0,0
2019-03-27T06:44:43,C,25,6,Y,1000,273,H,0,0
2019-03-27T06:52:51,C,25,7,Y,1000,273,H,0,0
2019-03-27T07:04:52,C,25,7,Y,1000,273,H,0,0
2019-03-27T07:12:53,C,25,5,Y,1000,273,H,0,0
2019-03-27T07:24:56,C,25,5,Y,1000,273,H,0,0
2019-03-27T07:34:57,C,25,5,Y,1000,273,H,0,0
2019-03-27T07:44:56,C,25,3,Y,1000,272,H,0,0
2019-03-27T07:54:55,C,25,7,Y,1000,273,H,0,0
2019-03-27T08:06:54,C,25,9,Y,1000,274,H,0,0
2019-03-27T08:14:58,C,25,11,Y,1000,274,H,0,0
2019-03-27T08:25:22,C,25,5,Y,1000,274,H,0,0
2019-03-27T08:36:55,C,25,7,Y,1000,274,H,0,0
2019-03-27T08:43:03,C,25,4,Y,1000,274,H,0,0
2019-03-27T08:54:53,C,25,6,Y,1000,274,H,0,0
2019-03-27T09:06:09,C,25,6,Y,1000,275,H,0,0
2019-03-27T09:14:57,C,25,9,Y,1000,275,H,0,0
2019-03-27T09:25:06,C,25,6,Y,1000,275,H,0,0
2019-03-27T09:37:02,C,25,7,Y,1000,275,H,0,0
2019-03-27T09:45:19,C,25,10,Y,1000,275,H,0,0
2019-03-27T09:54:58,C,25,12,Y,1000,275,H,0,0
2019-03-27T10:04:18,C,25,13,Y,1000,275,H,0,0
2019-03-27T10:16:56,C,25,13,Y,1000,275,H,0,0
2019-03-27T10:24:09,C,25,12,Y,1000,275,H,0,0
2019-03-27T10:34:57,C,25,7,Y,1000,275,H,0,0
2019-03-27T10:47:06,C,25,9,Y,1000,275,H,0,0
2019-03-27T10:56:40,C,25,10,Y,1000,275,H,0,0
2019-03-27T11:06:55,C,25,11,Y,1000,275,H,0,0
2019-03-27T11:15:57,C,25,9,Y,1000,275,H,0,0
2019-03-27T11:24:56,C,25,10,Y,1000,275,H,0,0
2019-03-27T11:36:16,C,25,11,Y,1000,274,H,0,0
2019-03-27T11:46:54,C,25,7,Y,1000,274,H,0,0
2019-03-27T11:57:16,C,25,4,Y,1000,274,H,0,0
2019-03-27T12:04:57,C,25,1,Y,1000,274,H,0,0
2019-03-27T12:14:14,C,25,0,Y,1000,275,H,0,0
2019-03-27T12:26:56,C,25,1,Y,1000,275,H,0,0
2019-03-27T12:34:59,C,25,5,Y,1000,275,H,0,0
2019-03-27T12:46:56,C,25,8,Y,1000,275,H,0,0
