date,lot_type_0,lots_total_0,lots_available_0,lot_type_1,lots_total_1,lots_available_1,lot_type_2,lots_total_2,lots_available_2
2019-03-26T13:00:16,C,18,4,Y,155,0,H,0,0
2019-03-26T13:10:14,C,18,6,Y,155,0,H,0,0
2019-03-26T13:20:14,C,18,5,Y,155,0,H,0,0
2019-03-26T13:30:13,C,18,8,Y,155,0,H,0,0
2019-03-26T13:40:13,C,18,9,Y,155,0,H,0,0
2019-03-26T13:50:13,C,18,8,Y,155,0,H,0,0
2019-03-26T14:00:14,C,18,8,Y,155,0,H,0,0
2019-03-26T14:10:15,C,18,10,Y,155,0,H,0,0
2019-03-26T14:20:14,C,18,9,Y,155,0,H,0,0
2019-03-26T14:30:14,C,18,7,Y,155,0,H,0,0
2019-03-26T14:40:14,C,18,10,Y,155,0,H,0,0
2019-03-26T14:50:14,C,18,12,Y,155,0,H,0,0
2019-03-26T15:00:14,C,18,12,Y,155,0,H,0,0
2019-03-26T15:12:14,C,18,10,Y,155,0,H,0,0
2019-03-26T15:20:14,C,18,9,Y,155,0,H,0,0
2019-03-26T15:30:14,C,18,10,Y,155,0,H,0,0
2019-03-26T15:40:14,C,18,13,Y,155,0,H,0,0
2019-03-26T15:50:14,C,18,12,Y,155,0,H,0,0
2019-03-26T16:00:14,C,18,10,Y,155,0,H,0,0
2019-03-26T16:10:14,C,18,10,Y,155,0,H,0,0
2019-03-26T16:20:14,C,18,10,Y,155,0,H,0,0
2019-03-26T16:30:13,C,18,9,Y,155,0,H,0,0
2019-03-26T16:42:15,C,18,7,Y,155,0,H,0,0
2019-03-26T16:52:15,C,18,6,Y,155,0,H,0,0
2019-03-26T17:00:14,C,18,8,Y,155,0,H,0,0
2019-03-26T17:10:15,C,18,7,Y,155,0,H,0,0
2019-03-26T17:20:14,C,18,8,Y,155,0,H,0,0
2019-03-26T17:32:14,C,18,5,Y,155,0,H,0,0
2019-03-26T17:40:14,C,18,7,Y,155,0,H,0,0
2019-03-26T17:50:15,C,18,4,Y,155,0,H,0,0
2019-03-26T18:12:14,C,18,0,Y,155,0,H,0,0
2019-03-26T18:32:14,C,18,0,Y,155,0,H,0,0
2019-03-26T18:42:15,C,18,0,Y,155,0,H,0,0
2019-03-26T18:52:14,C,18,0,Y,155,0,H,0,0
2019-03-26T19:02:14,C,18,0,Y,155,0,H,0,0
2019-03-26T19:12:14,C,18,3,Y,155,0,H,0,0
2019-03-26T19:22:13,C,18,1,Y,155,0,H,0,0
2019-03-26T19:32:16,C,18,2,Y,155,0,H,0,0
2019-03-26T19:42:14,C,18,3,Y,155,0,H,0,0
2019-03-26T19:52:14,C,18,2,Y,155,0,H,0,0
2019-03-26T20:02:15,C,18,0,Y,155,0,H,0,0
